0.008
0.004
0.012
-0.004
0.008
-0.016
0.024
0.024
0.024
0
0.028
0.004
0
0
0.004
0
-0.012
-0.016
-0.02
-0.016
-0.028
-0.028
-0.012
-0.012
-0.016
-0.032
-0.016
-0.024
-0.02
-0.024
-0.02
-0.028
-0.02
-0.028
-0.008
-0.024
-0.012
-0.012
-0.008
-0.024
-0.016
-0.024
-0.02
-0.024
-0.016
-0.008
-0.012
-0.02
-0.016
-0.008
-0.012
-0.008
-0.008
-0.008
-0.02
-0.008
-0.008
-0.016
-0.008
-0.012
-0.008
-0.004
-0.016
-0.008
0
-0.012
-0.004
0.004
0
-0.008
-0.004
0
0
0.012
-0.004
0
0
-0.008
-0.004
-0.004
-0.012
-0.012
0
-0.004
-0.012
-0.044
0
0
0.004
-0.004
0
0.004
0
-0.004
-0.004
0
0
-0.004
-0.008
0
-0.028
-0.004
-0.008
-0.004
0
-0.004
-0.012
-0.008
0.004
0
0
0.004
0.004
0.02
-0.008
0
0
-0.004
0
0
-0.004
0
0
0
-0.008
-0.004
0
-0.008
0
0
0
0
-0.004
-0.008
-0.008
-0.004
-0.008
-0.004
-0.004
0
0
-0.008
0.008
0.008
-0.004
0
0
-0.008
0
-0.016
-0.004
0
0
0
-0.008
-0.004
0.004
0
-0.008
-0.004
-0.004
-0.004
0
-0.004
-0.004
0
-0.008
-0.004
-0.004
-0.008
0
-0.008
-0.004
0.004
-0.008
0
-0.004
-0.004
0
0
0.004
0
-0.004
0
-0.004
-0.004
-0.004
0
0
0.004
0.004
-0.004
0
-0.004
0
0
0
0
0
0
0
0
0.004
0.004
-0.004
-0.004
-0.004
0.004
-0.008
0
0.008
-0.008
0.004
0.004
0
0
0.004
0.004
0
0.008
-0.004
0.004
0
0
0
-0.008
0.012
0
0
0
0
0.008
0
0
-0.004
-0.004
0
0.004
0
0.012
0.008
0.004
0.012
0.008
0.004
0.004
0.016
0.016
0.012
0.004
0
0.012
0.02
0.004
0.008
0.004
0
0.004
0.008
0.012
0.004
0.008
0.012
0.012
0.004
0
0.008
0.012
0.016
0.012
0.032
0.004
0.008
0
0.008
0.012
0.004
0.02
0.008
0.012
0.012
0.008
0.024
0.04
0.036
0.044
0.024
0.056
0.056
0.052
0.06
0.06
0.076
0.06
0.044
0.048
0.044
0.04
0.052
0.024
0.04
0.02
0.064
0.004
0.02
0.008
0.02
0.036
0.048
0.024
0.036
0.04
0.012
0.044
0.016
0.064
0.048
0.06
0.072
0.064
0.068
0.052
0.056
0.056
0.056
0.064
0.044
0.064
0.06
0.056
0.064
0.052
0.048
0.052
0.06
0.056
0.06
0.048
0.072
0.06
0.056
0.06
0.068
0.056
0.044
0.024
