421.5,0.2,-1.04,0.048
422,0.204,-1.036,0.036
422.5,0.196,-1.04,0.052
423,0.188,-1.044,0.04
423.5,0.188,-1.044,0.06
424,0.196,-1.056,0.076
424.5,0.2,-1.044,0.06
425,0.204,-1.04,0.04
425.5,0.192,-1.036,0.048
426,0.184,-1.052,0.088
426.5,0.196,-1.036,0.072
427,0.176,-1.032,0.096
427.5,0.192,-1.04,0.072
428,0.192,-1.04,0.052
428.5,0.184,-1.044,0.048
429,0.2,-1.04,0.044
429.5,0.192,-1.044,0.064
430,0.196,-1.044,0.056
430.5,0.2,-1.044,0.06
431,0.188,-1.04,0.052
431.5,0.204,-1.044,0.064
432,0.2,-1.048,0.056
432.5,0.196,-1.04,0.052
433,0.204,-1.044,0.064
433.5,0.18,-1.032,0.064
434,0.192,-1.048,0.064
434.5,0.204,-1.04,0.044
435,0.172,-1.04,0.064
435.5,0.16,-1.048,0.068
436,0.18,-1.048,0.048
436.5,0.18,-1.052,0.052
437,0.176,-1.044,0.064
437.5,0.184,-1.048,0.064
438,0.188,-1.04,0.048
438.5,0.18,-1.04,0.052
439,0.176,-1.044,0.068
439.5,0.168,-1.036,0.068
440,0.18,-1.04,0.048
440.5,0.168,-1.044,0.064
441,0.168,-1.04,0.092
441.5,0.172,-1.048,0.076
442,0.168,-1.036,0.072
442.5,0.18,-1.044,0.068
443,0.172,-1.044,0.06
443.5,0.172,-1.044,0.048
444,0.172,-1.044,0.064
444.5,0.168,-1.048,0.064
445,0.172,-1.048,0.076
445.5,0.168,-1.04,0.064
446,0.184,-1.048,0.06
446.5,0.192,-1.048,0.06
447,0.18,-1.044,0.04
447.5,0.184,-1.052,0.052
448,0.18,-1.048,0.04
448.5,0.176,-1.052,0.056
449,0.168,-1.048,0.056
449.5,0.18,-1.04,0.036
450,0.188,-1.044,0.056
450.5,0.188,-1.052,0.04
451,0.18,-1.04,0.052
451.5,0.184,-1.048,0.044
452,0.176,-1.044,0.04
452.5,0.18,-1.048,0.052
453,0.18,-1.048,0.064
453.5,0.18,-1.048,0.064
454,0.18,-1.044,0.044
454.5,0.188,-1.044,0.044
455,0.184,-1.044,0.052
455.5,0.176,-1.044,0.048
456,0.18,-1.048,0.056
456.5,0.168,-1.044,0.048
457,0.184,-1.048,0.056
457.5,0.176,-1.048,0.04
458,0.196,-1.052,0.04
458.5,0.18,-1.044,0.048
459,0.188,-1.052,0.028
459.5,0.192,-1.052,0.04
460,0.18,-1.04,0.036
460.5,0.18,-1.048,0.048
461,0.184,-1.048,0.056
461.5,0.18,-1.04,0.048
462,0.188,-1.048,0.04
462.5,0.188,-1.052,0.04
463,0.18,-1.044,0.044
463.5,0.184,-1.044,0.04
464,0.176,-1.044,0.04
464.5,0.176,-1.036,0.048
465,0.176,-1.048,0.056
465.5,0.184,-1.048,0.048
466,0.184,-1.044,0.04
466.5,0.176,-1.04,0.048
467,0.184,-1.044,0.04
467.5,0.184,-1.048,0.036
468,0.156,-1.036,0.108
468.5,0.092,-1.028,0.164
469,0.04,-1.028,0.172
469.5,0.1,-1.04,0.152
470,0.12,-1.048,0.124
470.5,0.1,-1.056,0.056
471,0.068,-1.048,0.048
471.5,0.084,-1.056,0.052
472,0.096,-1.06,0.052
472.5,0.092,-1.056,0.056
473,0.076,-1.052,0.052
473.5,0.1,-1.06,0.056
474,0.088,-1.048,0.052
474.5,0.084,-1.048,0.044
475,0.092,-1.06,0.044
475.5,0.092,-1.052,0.032
476,0.092,-1.044,0.04
476.5,0.08,-1.06,0.048
477,0.084,-1.056,0.044
477.5,0.092,-1.052,0.06
478,0.088,-1.064,0.064
478.5,0.08,-1.052,0.06
479,0.096,-1.06,0.072
479.5,0.084,-1.06,0.052
480,0.1,-1.048,0.044
480.5,0.092,-1.052,0.044
481,0.096,-1.052,0.052
481.5,0.088,-1.056,0.072
482,0.096,-1.056,0.06
482.5,0.1,-1.056,0.06
483,0.092,-1.06,0.056
483.5,0.104,-1.048,0.036
484,0.096,-1.052,0.052
484.5,0.1,-1.056,0.048
485,0.1,-1.044,0.048
485.5,0.092,-1.056,0.052
486,0.096,-1.048,0.056
486.5,0.108,-1.052,0.048
487,0.108,-1.056,0.044
487.5,0.108,-1.064,0.044
488,0.104,-1.056,0.044
488.5,0.104,-1.056,0.04
489,0.1,-1.056,0.048
489.5,0.096,-1.048,0.04
490,0.104,-1.056,0.052
490.5,0.104,-1.052,0.04
491,0.104,-1.06,0.036
491.5,0.108,-1.052,0.044
492,0.1,-1.048,0.04
492.5,0.1,-1.052,0.04
493,0.096,-1.048,0.068
493.5,0.112,-1.06,0.044
494,0.1,-1.052,0.056
494.5,0.104,-1.056,0.044
495,0.112,-1.056,0.028
495.5,0.108,-1.048,0.04
496,0.1,-1.06,0.052
496.5,0.096,-1.052,0.048
497,0.1,-1.052,0.048
497.5,0.104,-1.052,0.048
498,0.104,-1.06,0.044
498.5,0.112,-1.064,0.036
499,0.112,-1.052,0.04
499.5,0.104,-1.052,0.044
500,0.096,-1.056,0.04
500.5,0.128,-1.064,0.08
501,0.068,-1.044,0.06
501.5,0.096,-1.052,0.032
502,0.088,-1.048,0.048
502.5,0.104,-1.064,0.032
503,0.108,-1.056,0.024
503.5,0.1,-1.052,0.016
504,0.092,-1.044,0.02
504.5,0.096,-1.056,0.024
505,0.104,-1.064,0.04
505.5,0.1,-1.056,0.028
506,0.104,-1.052,0.028
506.5,0.104,-1.064,0.028
507,0.104,-1.052,0.02
507.5,0.1,-1.056,0.016
508,0.096,-1.056,0.044
508.5,0.096,-1.056,0.036
509,0.1,-1.052,0.04
509.5,0.112,-1.056,0.016
510,0.108,-1.056,0.024
510.5,0.104,-1.052,0.02
511,0.108,-1.06,0.032
511.5,0.1,-1.052,0.04
512,0.108,-1.06,0.024
512.5,0.096,-1.06,0.032
513,0.108,-1.056,0.032
513.5,0.108,-1.064,0.032
514,0.108,-1.06,0.024
514.5,0.104,-1.056,0.036
515,0.096,-1.056,0.044
515.5,0.104,-1.056,0.032
516,0.108,-1.052,0.024
516.5,0.108,-1.056,0.028
517,0.108,-1.06,0.032
517.5,0.112,-1.056,0.036
518,0.096,-1.048,0.04
518.5,0.104,-1.064,0.032
519,0.104,-1.052,0.032
519.5,0.1,-1.056,0.02
520,0.108,-1.064,0.024
520.5,0.116,-1.056,0.028
521,0.104,-1.056,0.024
521.5,0.104,-1.056,0.04
522,0.108,-1.052,0.028
522.5,0.116,-1.06,0.024
523,0.112,-1.06,0.032
523.5,0.108,-1.056,0.02
524,0.108,-1.056,0.02
524.5,0.104,-1.044,0.028
525,0.116,-1.048,0.024
525.5,0.112,-1.052,0.032
526,0.108,-1.052,0.036
526.5,0.104,-1.052,0.032
527,0.104,-1.04,0.04
527.5,0.104,-1.06,0.044
528,0.104,-1.052,0.04
528.5,0.104,-1.052,0.036
529,0.1,-1.052,0.044
529.5,0.108,-1.052,0.04
530,0.108,-1.056,0.032
530.5,0.104,-1.056,0.04
531,0.1,-1.048,0.04
531.5,0.104,-1.06,0.028
532,0.104,-1.052,0.052
532.5,0.116,-1.068,0.032
533,0.108,-1.052,0.036
533.5,0.112,-1.048,0.04
534,0.124,-1.044,0.06
534.5,0.156,-1.032,0.096
535,0.192,-1.052,0.092
535.5,0.1,-1.052,0.068
536,0.1,-1.064,0.06
536.5,0.112,-1.06,0.056
537,0.108,-1.052,0.044
537.5,0.108,-1.052,0.048
538,0.104,-1.052,0.052
538.5,0.096,-1.048,0.056
539,0.112,-1.048,0.06
539.5,0.116,-1.052,0.052
540,0.116,-1.048,0.056
540.5,0.128,-1.052,0.04
541,0.128,-1.052,0.036
541.5,0.112,-1.044,0.048
542,0.104,-1.044,0.06
542.5,0.1,-1.052,0.056
543,0.112,-1.048,0.056
543.5,0.132,-1.04,0.036
544,0.116,-1.052,0.052
544.5,0.116,-1.056,0.04
545,0.108,-1.06,0.076
545.5,0.12,-1.048,0.056
546,0.112,-1.056,0.052
546.5,0.104,-1.052,0.076
547,0.108,-1.048,0.064
547.5,0.124,-1.052,0.056
548,0.12,-1.056,0.06
548.5,0.112,-1.052,0.064
549,0.1,-1.048,0.06
549.5,0.116,-1.056,0.052
550,0.116,-1.052,0.06
550.5,0.12,-1.052,0.044
551,0.116,-1.052,0.048
551.5,0.12,-1.06,0.052
552,0.112,-1.056,0.06
552.5,0.124,-1.056,0.064
553,0.12,-1.06,0.056
553.5,0.116,-1.052,0.064
554,0.112,-1.04,0.056
554.5,0.112,-1.052,0.06
555,0.112,-1.06,0.056
555.5,0.124,-1.064,0.064
556,0.12,-1.052,0.056
556.5,0.104,-1.052,0.056
557,0.116,-1.052,0.06
557.5,0.108,-1.044,0.064
558,0.148,-1.052,0.088
558.5,0.168,-1.036,0.12
559,0.128,-1.036,0.12
559.5,0.128,-1.032,0.116
560,0.144,-1.04,0.132
560.5,0.132,-1.048,0.088
561,0.104,-1.048,0.068
561.5,0.116,-1.052,0.072
562,0.116,-1.048,0.068
562.5,0.12,-1.048,0.064
563,0.124,-1.06,0.06
563.5,0.124,-1.048,0.052
564,0.124,-1.056,0.056
564.5,0.128,-1.048,0.06
565,0.128,-1.04,0.052
565.5,0.12,-1.044,0.06
566,0.128,-1.056,0.048
566.5,0.136,-1.052,0.056
567,0.132,-1.056,0.044
567.5,0.132,-1.044,0.032
568,0.128,-1.052,0.044
568.5,0.124,-1.044,0.056
569,0.12,-1.048,0.06
569.5,0.116,-1.044,0.052
570,0.124,-1.052,0.048
570.5,0.132,-1.056,0.04
571,0.132,-1.056,0.048
571.5,0.132,-1.052,0.032
572,0.124,-1.048,0.044
572.5,0.12,-1.052,0.064
573,0.128,-1.056,0.048
573.5,0.132,-1.056,0.052
574,0.1,-1.044,0.084
574.5,0.06,-1.048,0.112
575,0.016,-1.048,0.084
575.5,0.04,-1.056,0.088
576,0.012,-1.048,0.084
576.5,0.024,-1.056,0.076
577,0.088,-1.06,0.008
577.5,0.112,-1.06,-0.028
578,0.112,-1.064,-0.02
578.5,0.104,-1.068,-0.004
579,0.104,-1.06,0.004
579.5,0.104,-1.06,-0.02
580,0.1,-1.06,-0.008
580.5,0.108,-1.06,-0.012
581,0.108,-1.064,-0.008
581.5,0.108,-1.056,-0.012
582,0.112,-1.064,-0.004
582.5,0.104,-1.056,-0.008
583,0.1,-1.056,-0.02
583.5,0.104,-1.056,-0.012
584,0.108,-1.052,-0.016
584.5,0.108,-1.06,-0.008
585,0.108,-1.052,-0.016
585.5,0.112,-1.056,-0.012
586,0.104,-1.064,-0.004
586.5,0.104,-1.056,-0.008
587,0.108,-1.056,-0.004
587.5,0.112,-1.06,-0.008
588,0.112,-1.06,-0.02
588.5,0.108,-1.064,-0.004
589,0.116,-1.064,-0.02
589.5,0.112,-1.064,-0.012
590,0.108,-1.052,-0.004
590.5,0.112,-1.064,-0.004
591,0.108,-1.06,-0.02
591.5,0.108,-1.056,-0.012
592,0.112,-1.056,-0.032
592.5,0.112,-1.06,-0.024
593,0.108,-1.06,-0.008
593.5,0.104,-1.064,-0.012
594,0.104,-1.068,-0.012
594.5,0.112,-1.06,-0.012
595,0.112,-1.068,-0.012
595.5,0.112,-1.06,-0.02
596,0.12,-1.064,-0.004
596.5,0.104,-1.06,-0.008
597,0.108,-1.06,-0.016
597.5,0.104,-1.06,-0.016
598,0.112,-1.06,-0.028
598.5,0.108,-1.056,-0.028
599,0.104,-1.056,-0.024
599.5,0.108,-1.06,-0.02
600,0.1,-1.06,0
600.5,0.104,-1.06,-0.004
601,0.108,-1.064,-0.016
601.5,0.108,-1.056,-0.012
602,0.112,-1.056,-0.008
602.5,0.112,-1.064,-0.016
603,0.108,-1.06,-0.016
603.5,0.108,-1.064,-0.008
604,0.092,-1.056,-0.004
604.5,0.096,-1.06,-0.004
605,0.1,-1.064,-0.008
605.5,0.1,-1.052,-0.004
606,0.112,-1.064,-0.016
606.5,0.112,-1.064,-0.02
607,0.112,-1.06,-0.028
607.5,0.104,-1.068,-0.02
608,0.108,-1.056,-0.012
608.5,0.108,-1.056,-0.02
609,0.104,-1.052,-0.012
609.5,0.116,-1.072,-0.02
610,0.12,-1.056,-0.016
610.5,0.112,-1.068,0
611,0.104,-1.056,-0.02
611.5,0.116,-1.052,-0.024
612,0.072,-1.06,0.016
612.5,0.1,-1.06,0.004
613,0.104,-1.056,0.012
613.5,0.076,-1.048,0.044
614,0.104,-1.052,0.036
614.5,0.1,-1.064,0.04
615,0.092,-1.056,0.028
615.5,0.104,-1.056,0.024
616,0.1,-1.056,0.028
616.5,0.076,-1.052,0.032
617,0.084,-1.06,0.048
617.5,0.076,-1.06,0.112
618,0.092,-1.06,0.064
618.5,0.096,-1.052,0.048
619,0.096,-1.056,0.06
619.5,0.096,-1.052,0.032
620,0.1,-1.056,0.028
620.5,0.1,-1.052,0.04
621,0.096,-1.056,0.052
621.5,0.092,-1.048,0.032
622,0.104,-1.056,0.036
622.5,0.108,-1.056,0.036
623,0.104,-1.06,0.036
623.5,0.104,-1.06,0.032
624,0.088,-1.048,0.044
624.5,0.08,-1.048,0.06
625,0.072,-1.052,0.056
625.5,0.076,-1.044,0.052
626,0.084,-1.052,0.052
626.5,0.1,-1.056,0.044
627,0.096,-1.06,0.04
627.5,0.092,-1.048,0.044
628,0.088,-1.052,0.048
628.5,0.096,-1.06,0.048
629,0.104,-1.06,0.024
629.5,0.096,-1.048,0.016
630,0.096,-1.048,0.016
630.5,0.084,-1.056,0.064
631,0.068,-1.044,0.04
631.5,0.112,-1.06,0.072
632,0.064,-1.056,0.076
632.5,0.084,-1.052,0.056
633,0.084,-1.052,0.06
633.5,0.084,-1.064,0.056
634,0.08,-1.052,0.052
634.5,0.084,-1.056,0.068
635,0.08,-1.052,0.056
635.5,0.076,-1.06,0.06
636,0.084,-1.056,0.056
636.5,0.088,-1.052,0.052
637,0.084,-1.052,0.056
637.5,0.08,-1.052,0.08
638,0.068,-1.04,0.06
638.5,0.08,-1.044,0.064
639,0.092,-1.052,0.048
639.5,0.088,-1.056,0.052
640,0.096,-1.06,0.056
640.5,0.072,-1.048,0.08
641,0.064,-1.044,0.124
641.5,0.008,-1.032,0.172
642,0.02,-1.036,0.208
642.5,0.028,-1.036,0.188
643,0.056,-1.048,0.12
643.5,0.052,-1.052,0.108
644,0.072,-1.052,0.116
644.5,0.06,-1.048,0.116
645,0.056,-1.048,0.116
645.5,0.068,-1.044,0.12
646,0.056,-1.048,0.108
646.5,0.052,-1.044,0.108
647,0.06,-1.052,0.1
647.5,0.072,-1.06,0.108
648,0.064,-1.048,0.108
648.5,0.064,-1.052,0.104
649,0.072,-1.052,0.088
649.5,0.068,-1.056,0.036
650,0.092,-1.056,-0.056
650.5,0.092,-1.056,-0.092
651,0.08,-1.068,-0.08
651.5,0.116,-1.024,-0.152
652,0.12,-1.072,-0.132
652.5,0.128,-0.992,-0.128
653,0.124,-1.056,-0.116
653.5,0.156,-0.908,0.62
654,0.128,-1.052,-0.092
654.5,0.124,-1.068,-0.088
655,0.136,-1.056,-0.112
655.5,0.172,-1.112,-0.108
656,0.148,-1.052,-0.12
656.5,0.116,-1.056,-0.108
657,0.132,-1.028,-0.064
657.5,0.136,-1.056,-0.112
658,0.116,-1.052,-0.1
658.5,0.164,-1.048,-0.108
659,0.136,-1.068,-0.064
659.5,0.108,-1.064,0.016
660,0.092,-1.044,0.024
660.5,0.096,-1.052,0.056
661,0.108,-1.072,0.048
661.5,0.116,-1.052,0.032
662,0.108,-1.052,0.036
662.5,0.108,-1.056,0.04
663,0.096,-1.052,0.048
663.5,0.1,-1.06,0.04
664,0.12,-1.056,0.012
664.5,0.088,-1.052,0
665,0.12,-1.06,-0.008
665.5,0.12,-1.072,-0.02
666,0.12,-1.068,-0.036
666.5,0.1,-1.056,-0.016
667,0.116,-1.072,0
667.5,0.064,-1.04,0.06
668,0.068,-1.048,0.168
668.5,0.068,-1.048,0.092
669,0.076,-1.048,0.068
669.5,0.048,-1.056,0.06
670,0.072,-1.052,0.012
670.5,0.104,-1.068,0.008
671,0.088,-1.056,-0.004
671.5,0.076,-1.08,0.004
672,0.052,-1.048,0.052
672.5,0.088,-1.048,0.06
673,0.068,-1.048,0.108
673.5,0.084,-1.06,0.08
674,0.064,-1.044,0.076
674.5,0.068,-1.048,0.1
675,0.072,-1.048,0.088
675.5,0.048,-1.044,0.136
676,0.088,-1.028,0.196
676.5,0.108,-1.024,0.188
677,0.132,-1.028,0.22
677.5,0.124,-1.036,0.188
678,0.06,-1.036,0.104
678.5,0.08,-1.052,0.096
679,0.08,-1.044,0.108
679.5,0.076,-1.044,0.1
680,0.096,-1.044,0.096
680.5,0.076,-1.056,0.048
681,0.084,-1.064,0.052
681.5,0.084,-1.056,0.064
682,0.076,-1.052,0.092
682.5,0.084,-1.052,0.088
683,0.08,-1.048,0.08
683.5,0.092,-1.056,0.092
684,0.08,-1.044,0.084
684.5,0.084,-1.04,0.068
685,0.076,-1.048,0.076
685.5,0.084,-1.044,0.076
686,0.096,-1.056,0.076
686.5,0.084,-1.056,0.056
687,0.096,-1.056,0.088
687.5,0.08,-1.048,0.08
688,0.084,-1.056,0.08
688.5,0.084,-1.052,0.092
689,0.084,-1.048,0.088
689.5,0.092,-1.04,0.116
690,0.06,-1.028,0.144
690.5,0.096,-1.048,0.116
691,0.104,-1.048,0.1
691.5,0.068,-1.036,0.136
692,0.084,-1.048,0.124
692.5,0.08,-1.056,0.12
693,0.072,-1.044,0.132
693.5,0.072,-1.04,0.116
694,0.068,-1.044,0.112
694.5,0.072,-1.048,0.096
695,0.08,-1.044,0.088
695.5,0.088,-1.052,0.088
696,0.064,-1.048,0.1
696.5,0.072,-1.048,0.1
697,0.076,-1.056,0.104
697.5,0.072,-1.048,0.1
698,0.08,-1.044,0.076
698.5,0.092,-1.044,0.092
699,0.064,-1.052,0.092
699.5,0.068,-1.044,0.116
700,0.064,-1.052,0.112
700.5,0.088,-1.048,0.088
701,0.08,-1.048,0.092
701.5,0.072,-1.052,0.12
702,0.08,-1.04,0.1
702.5,0.08,-1.044,0.112
703,0.072,-1.04,0.116
703.5,0.08,-1.052,0.088
704,0.084,-1.052,0.084
704.5,0.072,-1.048,0.084
705,0.076,-1.052,0.064
705.5,0.076,-1.052,0.048
706,0.092,-1.048,0.032
706.5,0.06,-1.052,0.08
707,0.076,-1.048,0.08
707.5,0.092,-1.052,0.06
708,0.088,-1.052,0.092
708.5,0.084,-1.048,0.092
709,0.072,-1.048,0.1
709.5,0.076,-1.044,0.096
710,0.076,-1.044,0.092
710.5,0.08,-1.06,0.1
711,0.072,-1.048,0.1
711.5,0.144,-1.052,0.092
712,0.144,-1.032,0.172
712.5,0.072,-1.068,0.02
713,0.12,-1.044,0.012
713.5,0.112,-1.068,0.004
714,0.108,-1.064,-0.032
714.5,0.112,-1.052,-0.036
715,0.116,-1.088,0.02
715.5,0.108,-1.064,-0.012
716,0.096,-1.06,-0.032
716.5,0.104,-1.068,-0.016
717,0.12,-1.056,-0.02
717.5,0.132,-1.06,-0.044
718,0.1,-1.056,-0.048
718.5,0.088,-1.064,-0.02
719,0.068,-1.06,-0.036
719.5,0.096,-1.06,-0.024
720,0.1,-1.064,-0.056
720.5,0.104,-1.056,-0.044
721,0.096,-1.056,-0.02
721.5,0.1,-1.056,-0.032
722,0.136,-1.056,-0.04
722.5,0.2,-1.036,-0.004
723,0.136,-1.06,0.104
723.5,0.144,-1.056,0.06
724,0.12,-1.064,0.08
724.5,0.156,-1.052,0.032
725,0.152,-1.044,0.048
725.5,0.104,-1.06,0.008
726,0.128,-1.056,-0.052
726.5,0.116,-1.06,0
727,0.1,-1.056,-0.02
727.5,0.12,-1.064,0
728,0.084,-1.068,0.004
728.5,0.032,-0.996,-0.12
729,0.104,-1.048,-0.08
729.5,0.092,-1.04,-0.088
730,0.112,-1.056,-0.044
730.5,0.116,-1.052,-0.016
731,0.084,-1.04,0.008
731.5,0.12,-1.056,0.008
732,0.12,-1.056,0.012
732.5,0.124,-1.052,0.012
733,0.128,-1.064,0.02
733.5,0.12,-1.052,0.012
734,0.12,-1.056,0.02
734.5,0.124,-1.048,0.016
735,0.124,-1.06,0.012
735.5,0.124,-1.06,0.008
736,0.116,-1.052,0.012
736.5,0.128,-1.072,0.016
737,0.12,-1.056,0.016
737.5,0.124,-1.052,0.004
738,0.116,-1.052,0.028
738.5,0.12,-1.052,0.02
739,0.12,-1.052,0.028
739.5,0.124,-1.056,0.016
740,0.124,-1.06,0.012
740.5,0.132,-1.052,0.008
741,0.124,-1.056,0.012
741.5,0.108,-1.052,0.028
742,0.12,-1.048,0.02
742.5,0.116,-1.052,0.024
743,0.108,-1.056,0.028
743.5,0.108,-1.056,0.028
744,0.144,-1.036,0.004
744.5,0.108,-1.048,0.04
745,0.108,-1.044,0.04
745.5,0.096,-1.06,0.056
746,0.104,-1.052,0.04
746.5,0.108,-1.052,0.048
747,0.112,-1.052,0.068
747.5,0.112,-1.056,0.068
748,0.112,-1.056,0.06
748.5,0.12,-1.052,0.06
749,0.12,-1.06,0.052
749.5,0.12,-1.056,0.044
750,0.104,-1.056,0.056
750.5,0.108,-1.048,0.06
751,0.116,-1.052,0.048
751.5,0.112,-1.036,0.068
752,0.112,-1.052,0.104
752.5,0.104,-1.044,0.092
753,0.112,-1.044,0.084
753.5,0.112,-1.056,0.096
754,0.112,-1.044,0.096
754.5,0.112,-1.048,0.076
755,0.12,-1.048,0.084
755.5,0.128,-1.056,0.088
756,0.116,-1.048,0.072
756.5,0.116,-1.052,0.064
757,0.116,-1.056,0.072
757.5,0.132,-1.048,0.068
758,0.128,-1.06,0.072
758.5,0.12,-1.052,0.076
759,0.12,-1.048,0.076
759.5,0.088,-1.04,0.08
760,0.084,-1.04,0.132
760.5,0.056,-1.044,0.148
761,0.056,-1.044,0.144
761.5,0.056,-1.044,0.152
762,0.064,-1.044,0.132
762.5,0.06,-1.036,0.116
763,0.068,-1.04,0.128
763.5,0.068,-1.044,0.128
764,0.06,-1.048,0.132
764.5,0.06,-1.044,0.14
765,0.064,-1.04,0.14
765.5,0.068,-1.036,0.12
766,0.068,-1.044,0.124
766.5,0.052,-1.044,0.132
767,0.064,-1.04,0.124
767.5,0.068,-1.044,0.124
768,0.068,-1.044,0.124
768.5,0.068,-1.044,0.124
769,0.068,-1.052,0.104
769.5,0.052,-1.044,0.14
770,0.044,-1.044,0.132
770.5,0.06,-1.04,0.144
771,0.048,-1.04,0.128
771.5,0.032,-1.044,0.144
772,0.052,-1.04,0.144
772.5,0.04,-1.04,0.12
773,0.036,-1.04,0.136
773.5,0.044,-1.036,0.128
774,0.052,-1.044,0.112
774.5,0.052,-1.044,0.128
775,0.048,-1.048,0.136
775.5,0.04,-1.044,0.164
776,0.024,-1.036,0.148
776.5,0.044,-1.036,0.148
777,0.052,-1.052,0.14
777.5,0.04,-1.04,0.14
778,0.04,-1.044,0.14
778.5,0.044,-1.044,0.144
779,0.048,-1.04,0.132
779.5,0.052,-1.04,0.148
780,0.048,-1.04,0.144
780.5,0.04,-1.032,0.136
781,0.052,-1.04,0.132
781.5,0.06,-1.048,0.12
782,0.048,-1.044,0.14
782.5,0.052,-1.052,0.128
783,0.04,-1.04,0.148
783.5,0.04,-1.036,0.16
784,0.044,-1.044,0.144
784.5,0.04,-1.048,0.124
785,0.04,-1.048,0.104
785.5,0.044,-1.048,0.096
786,0.056,-1.048,0.088
786.5,0.052,-1.056,0.1
787,0.052,-1.052,0.104
787.5,0.052,-1.04,0.116
788,0.056,-1.04,0.12
788.5,0.056,-1.048,0.124
789,0.052,-1.048,0.132
789.5,0.052,-1.048,0.128
790,0.056,-1.052,0.12
790.5,0.052,-1.044,0.128
791,0.056,-1.044,0.124
791.5,0.056,-1.036,0.116
792,0.064,-1.048,0.112
792.5,0.064,-1.048,0.108
793,0.052,-1.048,0.116
793.5,0.056,-1.04,0.112
794,0.064,-1.044,0.12
794.5,0.044,-1.036,0.116
795,0.056,-1.048,0.124
795.5,0.056,-1.048,0.112
796,0.056,-1.04,0.108
796.5,0.056,-1.048,0.1
797,0.064,-1.048,0.104
797.5,0.06,-1.04,0.116
798,0.06,-1.04,0.112
798.5,0.044,-1.04,0.108
799,0.056,-1.048,0.12
799.5,0.044,-1.044,0.148
800,0.064,-1.052,0.112
800.5,0.056,-1.04,0.096
801,0.06,-1.048,0.12
801.5,0.052,-1.044,0.124
802,0.056,-1.044,0.124
802.5,0.06,-1.052,0.112
803,0.056,-1.044,0.124
803.5,0.064,-1.044,0.108
804,0.052,-1.048,0.096
804.5,0.068,-1.052,0.124
805,0.048,-1.048,0.116
805.5,0.036,-1.044,0.116
806,0.036,-1.052,0.116
806.5,0.052,-1.044,0.1
807,0.052,-1.052,0.096
807.5,0.032,-1.032,0.096
808,0.056,-1.052,0.116
808.5,0.04,-1.04,0.132
809,0.048,-1.048,0.132
809.5,0.048,-1.044,0.128
810,0.052,-1.048,0.116
810.5,0.052,-1.04,0.124
811,0.036,-1.048,0.124
811.5,0.048,-1.052,0.112
812,0.044,-1.052,0.124
812.5,0.044,-1.044,0.132
813,0.044,-1.04,0.132
813.5,0.048,-1.044,0.128
814,0.044,-1.048,0.116
814.5,0.048,-1.036,0.116
815,0.052,-1.044,0.112
815.5,0.048,-1.048,0.112
816,0.044,-1.052,0.116
816.5,0.052,-1.044,0.132
817,0.048,-1.048,0.132
817.5,0.048,-1.048,0.132
818,0.044,-1.044,0.108
818.5,0.052,-1.044,0.112
819,0.052,-1.056,0.112
819.5,0.052,-1.048,0.12
820,0.044,-1.048,0.132
820.5,0.048,-1.048,0.108
821,0.048,-1.044,0.12
821.5,0.056,-1.044,0.108
822,0.048,-1.048,0.108
822.5,0.048,-1.044,0.116
823,0.052,-1.048,0.116
823.5,0.048,-1.04,0.116
824,0.044,-1.04,0.12
824.5,0.048,-1.048,0.116
825,0.056,-1.052,0.108
825.5,0.056,-1.052,0.112
826,0.048,-1.044,0.108
826.5,0.052,-1.052,0.108
827,0.052,-1.044,0.116
827.5,0.044,-1.036,0.128
828,0.048,-1.048,0.128
828.5,0.052,-1.04,0.112
829,0.048,-1.048,0.108
829.5,0.052,-1.044,0.108
830,0.044,-1.044,0.112
830.5,0.048,-1.048,0.116
831,0.048,-1.048,0.116
831.5,0.044,-1.044,0.128
832,0.052,-1.044,0.112
832.5,0.028,-1.04,0.128
833,0.028,-1.04,0.116
833.5,0.032,-1.048,0.124
834,0.032,-1.048,0.132
834.5,0.036,-1.04,0.12
835,0.016,-1.032,0.116
835.5,0.052,-1.04,0.104
836,0.032,-1.04,0.132
836.5,0.036,-1.04,0.156
837,0.036,-1.044,0.136
837.5,0.036,-1.04,0.132
838,0.04,-1.052,0.088
838.5,0.052,-1.048,0.08
839,0.036,-1.048,0.1
839.5,0.036,-1.044,0.112
840,0.04,-1.048,0.104
840.5,0.04,-1.048,0.084
841,0.036,-1.048,0.1
841.5,0.048,-1.06,0.088
842,0.064,-1.052,0.096
842.5,0.052,-1.052,0.088
843,0.048,-1.048,0.084
843.5,0.052,-1.056,0.092
844,0.06,-1.052,0.072
844.5,0.044,-1.048,0.08
845,0.044,-1.052,0.08
845.5,0.048,-1.048,0.072
846,0.048,-1.052,0.072
846.5,0.052,-1.056,0.068
847,0.068,-1.056,0.068
847.5,0.056,-1.048,0.056
848,0.06,-1.044,0.084
848.5,0.048,-1.052,0.08
849,0.048,-1.052,0.076
849.5,0.06,-1.06,0.08
850,0.052,-1.052,0.06
850.5,0.052,-1.052,0.064
851,0.052,-1.052,0.072
851.5,0.06,-1.052,0.088
852,0.048,-1.048,0.08
852.5,0.052,-1.056,0.076
853,0.064,-1.048,0.052
853.5,0.056,-1.056,0.064
854,0.068,-1.056,0.056
854.5,0.048,-1.052,0.068
855,0.06,-1.056,0.072
